harm_one,harm_two,harm_three,harm_four,harm_five
0.165774444,0.575125065,0.163046065,0.06401118,0.032043246
0.156076435,0.600832586,0.145750953,0.083598194,0.013741832
0.166762834,0.596241782,0.150895514,0.079454766,0.006645104
0.19767491,0.552522132,0.1637749,0.081746507,0.004281552
0.218120829,0.527178985,0.163971192,0.088341477,0.002387518
0.255785402,0.482053611,0.168899806,0.090576078,0.002685103
0.274679937,0.471713837,0.159160494,0.090002305,0.004443426
0.304115791,0.442573716,0.156410484,0.093551699,0.00334831
0.32424981,0.432763285,0.145569585,0.09445362,0.0029637
0.355533427,0.414327282,0.135518873,0.090584323,0.004036095
0.374671967,0.403474263,0.128215172,0.089190637,0.004447961
0.386528533,0.396684267,0.125059745,0.084358025,0.007369429
0.422286056,0.378675729,0.105600407,0.081526046,0.011911761
0.419487914,0.388610578,0.110958227,0.070773302,0.010169978
0.445603865,0.372310291,0.105677137,0.068498925,0.007909782
0.492963478,0.343539387,0.08908737,0.063699015,0.010710751
0.110473086,0.757550499,0.04875709,0.046264871,0.036954454
0.359752297,0.420246305,0.100733086,0.060505016,0.058763296
0.358676107,0.443348933,0.109533967,0.049990025,0.038450968
0.333995393,0.483371283,0.098575502,0.052660922,0.0313969
0.329990233,0.509215338,0.092517533,0.041623103,0.026653793
0.339701703,0.499733322,0.092894411,0.044039038,0.023631527
0.358474928,0.487764135,0.088297959,0.045186388,0.02027659
0.394247739,0.453902863,0.089392324,0.042925788,0.019531286
0.42974463,0.433933387,0.080247531,0.03696812,0.019106333
0.456212598,0.406476942,0.079756149,0.041434607,0.016119704
0.489613834,0.383320289,0.075160856,0.038959544,0.012945477
0.516000093,0.360393416,0.071019542,0.039269941,0.013317008
0.549413659,0.336359152,0.062040326,0.040739182,0.011447681
0.564119969,0.328474005,0.058774279,0.038259781,0.010371966
0.578548606,0.318996808,0.053322326,0.035160306,0.013971953
0.529056081,0.309758935,0.115916511,0.028900991,0.016367482
0.557607628,0.342482905,0.050531842,0.029111423,0.020266202
0.611077036,0.306482343,0.046050112,0.020812172,0.015578337
0.620067286,0.295945615,0.042026148,0.029948188,0.012012763
0.620067881,0.301527891,0.041077058,0.024197622,0.013129549
0.646829079,0.287383876,0.033764154,0.018478358,0.013544533
0.292310418,0.512458204,0.073400052,0.066607308,0.055224018
0.272382503,0.444302437,0.095697894,0.084740995,0.102876171
0.274190706,0.480788068,0.149383699,0.028352597,0.067284929
0.254523858,0.530860844,0.122934809,0.038028144,0.053652345
0.228722539,0.576732906,0.104764699,0.040915262,0.048864594
0.23401986,0.587225004,0.100127023,0.032656759,0.045971355
0.240907218,0.572272702,0.098206267,0.038362365,0.050251449
0.259146382,0.551179271,0.098282326,0.041789726,0.049602295
0.293625565,0.516452621,0.099890947,0.040360784,0.049670084
0.313661358,0.503108378,0.095478527,0.043151468,0.04460027
0.349099904,0.47305271,0.091545255,0.044083575,0.042218556
0.373008064,0.458433419,0.084827595,0.043305437,0.040425485
0.396631315,0.440988463,0.082653613,0.041065846,0.038660763
0.42394446,0.424631678,0.07313363,0.041614521,0.03667571
0.440103058,0.420836128,0.067167352,0.039051997,0.032841464
0.462243828,0.407876825,0.061520124,0.034733032,0.03362619
0.478074343,0.396750659,0.054599333,0.039162182,0.031413483
0.488146529,0.392912909,0.053883981,0.035214834,0.029841746
0.497414794,0.393937691,0.048059072,0.030195164,0.030393278
0.517947777,0.378976541,0.040665038,0.034299156,0.028111487
0.531009307,0.383526833,0.036654665,0.023453262,0.025355932
