harm_one,harm_two,harm_three,harm_four,harm_five
0.723041864,0.188112528,0.054436391,0.024233875,0.010175342
0.738154062,0.176870584,0.056924475,0.018548998,0.00950188
0.754822423,0.168653306,0.057268161,0.007559449,0.011696661
0.758575357,0.166099157,0.058614355,0.007461312,0.00924982
0.594593096,0.141513608,0.10411542,0.076120418,0.083657458
0.306025058,0.365006429,0.264422181,0.057990628,0.006555704
0.340409894,0.317570597,0.273070667,0.059053687,0.009895155
0.411037478,0.271557452,0.254888153,0.047343545,0.015173372
0.451015618,0.263470684,0.226218138,0.044249916,0.015045644
0.485372578,0.246337265,0.196567588,0.051653796,0.020068773
0.531462629,0.219518614,0.173208337,0.05478467,0.021025751
0.556988721,0.212476867,0.151641537,0.05686763,0.022025245
0.559246562,0.226132195,0.131676568,0.05950339,0.023441285
0.563795236,0.234185486,0.121343237,0.059036098,0.021639942
0.572405578,0.238632699,0.114523893,0.05867396,0.01576387
0.591102389,0.236071726,0.113159353,0.052011281,0.007655252
0.636203946,0.212093752,0.105139621,0.044955401,0.00160728
0.649392919,0.203861484,0.105588992,0.033003684,0.00815292
0.635351015,0.220185799,0.10726027,0.030143687,0.007059228
0.648871422,0.20753645,0.103077847,0.032706329,0.007807951
0.656152803,0.200996067,0.096990105,0.035506642,0.010354384
0.655088879,0.211669565,0.090795516,0.030696329,0.011749711
0.680109768,0.199221331,0.08305157,0.022728098,0.014889234
0.703283334,0.189525324,0.077739502,0.018808502,0.010643338
0.705287773,0.192399387,0.073082285,0.017630326,0.011600229
0.700937683,0.198121726,0.071684507,0.016314566,0.012941518
0.71112469,0.191914648,0.073081546,0.009731949,0.014147167
0.72189658,0.184608177,0.075180225,0.004024768,0.014290251
0.725899906,0.185467938,0.070490991,0.006045828,0.012095337
0.729603467,0.179250599,0.072747679,0.009547894,0.008850361
0.682339111,0.134534053,0.09226182,0.031489048,0.059375967
0.427846964,0.320745957,0.116792494,0.112828543,0.021786043
0.523241972,0.281641388,0.125940845,0.054382752,0.014793042
0.594233478,0.228001682,0.112857119,0.047180871,0.01772685
0.6910303,0.215579299,0.031079273,0.050280249,0.012030879
0.711284483,0.196414481,0.026094016,0.045829058,0.020377961
0.73856245,0.17980694,0.011022356,0.054825382,0.015782873
0.746893081,0.151666851,0.029038214,0.060317978,0.012083876
0.743334576,0.146822642,0.036798927,0.059233492,0.013810363
0.73182757,0.142714449,0.0457875,0.062992938,0.016677543
0.71828963,0.137502675,0.050876309,0.071398275,0.021933111
0.698879232,0.141684973,0.055677714,0.075452156,0.028305924
0.677429488,0.165260979,0.054084613,0.077054464,0.026170456
0.663522297,0.181412046,0.056400208,0.073326589,0.02533886
0.67144052,0.171970965,0.063405819,0.070617543,0.022565153
0.680888576,0.165157507,0.075753653,0.06728231,0.010917954
0.677089134,0.166824454,0.080870576,0.062296013,0.012919822
0.655571675,0.178267049,0.090989865,0.066065928,0.009105484
0.646159213,0.190647833,0.098790105,0.060519916,0.003882933
0.649742416,0.177579001,0.110290183,0.056922874,0.005465527
0.654076146,0.177222742,0.115540684,0.048650089,0.004510339
0.630933055,0.199799347,0.121012204,0.042746189,0.005509205
0.620915505,0.216070236,0.115729687,0.04320673,0.004077841
0.627428378,0.211975661,0.116167905,0.038300427,0.006127629
0.630746112,0.212267265,0.119570152,0.032098618,0.005317853
0.634025375,0.215708642,0.122013084,0.018767654,0.009485245
0.629634882,0.222416972,0.123447711,0.017010538,0.007489896
0.627339736,0.221761558,0.122755815,0.015588559,0.012554332
0.633259498,0.211571393,0.133324303,0.011479968,0.010364838
0.64789387,0.19541821,0.133130902,0.009102715,0.014454304
0.661745062,0.182542581,0.138755383,0.007984374,0.0089726
0.5780964,0.13847988,0.124385025,0.065353709,0.093684986
0.455367074,0.269762305,0.180588165,0.081467084,0.012815372
0.497545264,0.228434983,0.178057929,0.080357253,0.015604572
0.571083726,0.170180691,0.172586535,0.065859714,0.020289334
0.620093826,0.148740696,0.154641192,0.057791831,0.018732455
0.637998991,0.143008028,0.143521635,0.053698495,0.021772851
0.661280006,0.127572587,0.135083518,0.048733034,0.027330855
0.684299801,0.108709215,0.127334078,0.042548693,0.037108213
0.700167193,0.100883665,0.120678651,0.044824901,0.033445589
0.704454884,0.114550827,0.112053888,0.049304019,0.019636381
0.694342374,0.133553356,0.108081423,0.048909924,0.015112922
0.688101685,0.147106955,0.105503125,0.047470444,0.011817791
0.688135469,0.154434347,0.106016984,0.043959703,0.007453498
0.689516979,0.151924817,0.105683583,0.044008026,0.008866596
0.687730682,0.153334126,0.10585648,0.042385289,0.010693424
0.689811831,0.153740579,0.103353235,0.040822583,0.012271773
0.684814441,0.165777384,0.098253698,0.040276394,0.010878083
0.686746179,0.169397638,0.088119987,0.040208889,0.015527307
0.693044964,0.166758776,0.083888489,0.041578193,0.014729579
0.70279081,0.163888961,0.079059725,0.039196536,0.015063968
0.70429941,0.170248993,0.074954428,0.03568259,0.014814579
0.700770814,0.18117695,0.068483502,0.033517418,0.016051315
0.71421077,0.179797811,0.063767422,0.027298457,0.01492554
0.722982426,0.16823022,0.065892909,0.024412893,0.018481552
0.734886758,0.170786751,0.06140948,0.019470534,0.013446477
0.737824058,0.175188936,0.059100244,0.007669306,0.020217456
0.760420349,0.166586164,0.053443259,0.007616875,0.011933352
0.767816323,0.159639593,0.049444625,0.010079415,0.013020044
0.799615041,0.137324916,0.041518084,0.007785658,0.013756301
0.835315254,0.113859198,0.032508869,0.011018172,0.007298507
0.384355725,0.28097397,0.126129497,0.114691918,0.09384889
0.411337073,0.323086875,0.179022469,0.078626805,0.007926778
0.455991905,0.272456834,0.182508095,0.074866775,0.014176391
0.500824486,0.236679106,0.17821574,0.067144918,0.017135751
0.529986327,0.221035628,0.174209681,0.058489914,0.01627845
0.559657578,0.205836599,0.168767761,0.048841416,0.016896646
0.602914321,0.177147631,0.162184096,0.041766249,0.015987703
0.621014437,0.173475185,0.150599607,0.038953457,0.015957314
0.627342435,0.185683895,0.136359662,0.038174883,0.012439125
0.631880418,0.197429946,0.126169408,0.037174147,0.007346082
0.638717874,0.200211329,0.12504169,0.033156043,0.002873064
0.638558736,0.204979692,0.123193082,0.029303122,0.003965368
0.639122059,0.204127386,0.11957466,0.03042623,0.006749665
0.643743371,0.202787756,0.118502238,0.027597094,0.007369542
0.645805341,0.201906621,0.11693428,0.02922168,0.006132078
0.654758191,0.198103426,0.114479653,0.025217608,0.007441122
0.668846027,0.191222088,0.108621543,0.021129887,0.010180454
0.68178053,0.191267807,0.099457521,0.017365594,0.010128549
0.690917423,0.187362421,0.093906197,0.018718707,0.009095252
0.706258092,0.179131483,0.082829767,0.021720678,0.01005998
0.71508269,0.174365173,0.082051189,0.018889047,0.009611901
0.725878963,0.178913602,0.072557629,0.012832435,0.009817371
0.742658654,0.170774918,0.069564576,0.005868109,0.011133742
0.75983248,0.160199756,0.065150456,0.005414397,0.009402911
0.772946867,0.145046958,0.064927993,0.007971596,0.009106586
0.774010499,0.146350458,0.062629518,0.005767628,0.011241897
0.797632687,0.131296798,0.054264738,0.009483371,0.007322405
0.805169564,0.121459889,0.050826072,0.015052174,0.007492301
0.809254406,0.114169681,0.038466951,0.019611843,0.018497118
0.295133359,0.387523217,0.229796336,0.061398949,0.02614814
0.328866817,0.358341374,0.258382134,0.050960409,0.003449266
0.395846248,0.293701223,0.251178637,0.047356609,0.011917283
0.444266299,0.274500578,0.223827569,0.042344431,0.015061122
0.478157725,0.267330655,0.199430499,0.041354117,0.013727003
0.520244135,0.24470841,0.181875123,0.039569709,0.013602623
0.550701604,0.230319175,0.164102063,0.040668323,0.014208835
0.563411111,0.233404552,0.143170217,0.04573771,0.01427641
0.563169569,0.246763326,0.130382455,0.048631366,0.011053285
0.57296653,0.251759864,0.122704516,0.046009209,0.006559881
0.588079803,0.248838528,0.116670169,0.042630634,0.003780866
0.602260866,0.239555247,0.116126715,0.038038397,0.004018775
0.610049119,0.23435837,0.116546139,0.032856229,0.006190142
0.619583625,0.22892966,0.116841071,0.027627969,0.007017676
0.628219659,0.220792331,0.112632864,0.029082112,0.009273034
0.632573161,0.221820979,0.108261279,0.029160428,0.008184154
0.640848331,0.22030021,0.101052772,0.027976072,0.009822615
0.654600741,0.215005069,0.098017264,0.020745381,0.011631545
0.664972483,0.214155154,0.08828703,0.021289555,0.011295779
0.676691367,0.212176567,0.083896562,0.018610582,0.008624922
0.686434678,0.207489569,0.07885783,0.017899698,0.009318224
0.697494486,0.198961952,0.076495751,0.015922345,0.011125466
0.710013506,0.193426998,0.081938285,0.005390951,0.00923026
0.724964143,0.184694922,0.076621826,0.004775,0.008944109
0.722720615,0.184529049,0.07947246,0.006434012,0.006843864
0.734851995,0.176290199,0.075697718,0.007471611,0.005688478
0.742990471,0.161275092,0.077517258,0.009835101,0.008382078
0.747827101,0.151227893,0.078001559,0.013443136,0.009500311
0.760548635,0.135182036,0.067637429,0.022014068,0.014617831
0.751903899,0.128855163,0.090492916,0.018101986,0.010646036
0.286004533,0.386693405,0.226625431,0.04927459,0.051402041
0.308736523,0.366125894,0.274487609,0.042636292,0.008013682
0.370767553,0.295514437,0.275855999,0.04157092,0.016291091
0.409116554,0.279945338,0.246434071,0.044708632,0.019795404
0.443062231,0.27200061,0.22033428,0.048213053,0.016389825
0.486245176,0.245644596,0.200977403,0.051343361,0.015789463
0.524247988,0.226512274,0.179276188,0.054830338,0.015133212
0.538568047,0.231715344,0.157376763,0.056716288,0.015623558
0.546158196,0.240550209,0.143776205,0.057544934,0.011970456
0.554690072,0.247705316,0.134478797,0.055953429,0.007172386
0.573329737,0.244013384,0.131554647,0.049241036,0.001861195
0.591282545,0.233256008,0.128528247,0.043283938,0.003649261
0.595406751,0.236965391,0.125550833,0.035790634,0.006286391
0.60598031,0.234976821,0.123214442,0.026379491,0.009448936
0.617283742,0.230367801,0.119445107,0.02245691,0.010446439
0.622333778,0.231847906,0.112754347,0.024864058,0.008199911
0.636596453,0.22330546,0.106553593,0.024024839,0.009519655
0.648990221,0.211340496,0.106916711,0.018278004,0.014474568
0.659112838,0.21308976,0.097768811,0.017389443,0.012639148
0.667679797,0.21272933,0.095428678,0.010281744,0.013880451
0.673631346,0.211761701,0.093298071,0.010240639,0.011068244
0.680570053,0.211297909,0.092229057,0.006564057,0.009338925
0.68949458,0.200689115,0.091739982,0.007406286,0.010670038
0.694503322,0.193667125,0.092713184,0.010159627,0.008956742
0.706684112,0.188268177,0.089603273,0.007980557,0.007463881
0.708105287,0.189733194,0.086238998,0.009179608,0.006742912
0.724312718,0.172556858,0.088236758,0.010394087,0.004499579
0.729070121,0.157559799,0.09153412,0.014923142,0.006912818
0.732319106,0.150104421,0.092624293,0.016829336,0.008122844
0.734616655,0.134483846,0.086392086,0.028955307,0.015552106
0.276649269,0.383199111,0.224503035,0.06365379,0.051994796
0.283533769,0.366067433,0.285542908,0.053175662,0.011680227
0.353816494,0.299702089,0.27562916,0.053295327,0.017556929
0.410062026,0.266035171,0.249521141,0.054666209,0.019715453
0.453636453,0.250585006,0.221830953,0.056007525,0.017940062
0.50598367,0.222863113,0.197462554,0.055404704,0.018285959
0.550427955,0.200477842,0.176088037,0.052469405,0.020536761
0.56829301,0.202487691,0.154925819,0.052634766,0.021658714
0.575465061,0.221298288,0.135655774,0.05327541,0.014305466
0.585036562,0.228131185,0.125239527,0.051809272,0.009783454
0.598945731,0.228203555,0.121988858,0.046597543,0.004264313
0.613328073,0.220613338,0.117501115,0.040920021,0.007637453
0.621676928,0.214954196,0.115690658,0.036656221,0.011021998
0.62871285,0.210833035,0.117143019,0.03147654,0.011834557
0.630949285,0.20783204,0.11783783,0.028710952,0.014669893
0.642321158,0.206226588,0.11262672,0.025662165,0.013163369
0.652003307,0.201297048,0.107251176,0.026916119,0.01253235
0.65888242,0.201533979,0.098590476,0.023919802,0.017073323
0.676428515,0.195595985,0.091517243,0.02244429,0.014013967
0.684306689,0.194772619,0.08652674,0.019501995,0.014891958
0.688867282,0.196088773,0.08374899,0.0165968,0.014698155
0.697898825,0.194267841,0.082893011,0.010860765,0.014079558
0.70807664,0.185587418,0.080086964,0.010954966,0.015294013
0.723207727,0.174107361,0.080398061,0.00871439,0.01357246
0.722203313,0.175903164,0.079802658,0.006317804,0.015773061
0.730505528,0.171429363,0.080383235,0.005126319,0.012555554
0.738641695,0.164216764,0.082106425,0.006901417,0.008133698
0.75161718,0.142322009,0.08730832,0.00629773,0.01245476
0.756408504,0.132083881,0.091221536,0.008203124,0.012082954
0.763311443,0.122375001,0.093475869,0.012355572,0.008482115
0.756745397,0.124785442,0.092151868,0.014285915,0.012031378
0.760895698,0.122534134,0.096911912,0.009152775,0.01050548
0.660116787,0.17704452,0.11118907,0.028039671,0.023609952
0.343072082,0.336328502,0.20621393,0.093127323,0.021258163
0.407081498,0.305836011,0.211072649,0.067088412,0.008921432
0.480864516,0.265547386,0.189223077,0.055446009,0.008919012
0.547602355,0.226391813,0.166879131,0.049759132,0.009367569
0.587074975,0.205956526,0.151781095,0.047381965,0.007805439
0.61276673,0.191014409,0.138150164,0.047651151,0.010417546
0.676831865,0.151436578,0.132682948,0.029021799,0.01002681
0.725591999,0.129053598,0.116697806,0.020693064,0.007963533
0.744949797,0.108245566,0.107929036,0.030236567,0.008639034
0.746722516,0.106227189,0.105901114,0.036387693,0.004761487
0.726327638,0.122701666,0.104958046,0.038434988,0.007577662
0.701783073,0.14213397,0.100003477,0.040952119,0.01512736
0.69008472,0.154067035,0.095208478,0.042274404,0.018365362
0.68401501,0.155017601,0.096508272,0.039956566,0.024502552
0.68915127,0.157396441,0.093519708,0.037940205,0.021992376
0.681406637,0.174055633,0.089284177,0.036952776,0.018300776
0.671538855,0.196400669,0.07935277,0.036508516,0.01619919
0.666267029,0.205967535,0.072259263,0.03852474,0.016981435
0.693294355,0.185799799,0.065506486,0.040044107,0.015355252
0.680653103,0.208159322,0.062471815,0.033377007,0.015338752
0.688254246,0.211581371,0.057357659,0.0277657,0.015041024
0.673888202,0.229872509,0.054168464,0.028330198,0.013740628
0.690481593,0.221566109,0.049202534,0.026351628,0.012398137
0.699785181,0.214757525,0.045629394,0.027385382,0.012442517
0.709914742,0.209047977,0.048214522,0.019092661,0.013730098
